D12⋊C4,4th semidirect product of D12 and C4 acting via C4/C2=C2,24,4,D12:C4,"96,32"
C42⋊4S3,3rd semidirect product of C42 and S3 acting via S3/C3=C2,24,2,C4^2:4S3,"96,12"
C24⋊4S3,1st semidirect product of C24 and S3 acting via S3/C3=C2,24,,C2^4:4S3,"96,160"
C23⋊2D6,1st semidirect product of C23 and D6 acting via D6/C3=C22,24,,C2^3:2D6,"96,144"
Q8⋊3Dic3,2nd semidirect product of Q8 and Dic3 acting via Dic3/C6=C2,24,4,Q8:3Dic3,"96,44"
D12⋊6C22,4th semidirect product of D12 and C22 acting via C22/C2=C2,24,4,D12:6C2^2,"96,139"
Q8⋊Dic3,The semidirect product of Q8 and Dic3 acting via Dic3/C2=S3,32,,Q8:Dic3,"96,66"
D6⋊C8,The semidirect product of D6 and C8 acting via C8/C4=C2,48,,D6:C8,"96,27"
C3⋊D16,The semidirect product of C3 and D16 acting via D16/D8=C2,48,4+,C3:D16,"96,33"
C48⋊C2,2nd semidirect product of C48 and C2 acting faithfully,48,2,C48:C2,"96,7"
D8⋊3S3,The semidirect product of D8 and S3 acting through Inn(D8),48,4-,D8:3S3,"96,119"
D6⋊3D4,3rd semidirect product of D6 and D4 acting via D4/C4=C2,48,,D6:3D4,"96,145"
C4⋊D12,The semidirect product of C4 and D12 acting via D12/C12=C2,48,,C4:D12,"96,81"
C12⋊D4,1st semidirect product of C12 and D4 acting via D4/C2=C22,48,,C12:D4,"96,102"
C12⋊7D4,1st semidirect product of C12 and D4 acting via D4/C22=C2,48,,C12:7D4,"96,137"
C12⋊3D4,3rd semidirect product of C12 and D4 acting via D4/C2=C22,48,,C12:3D4,"96,147"
D6⋊Q8,1st semidirect product of D6 and Q8 acting via Q8/C4=C2,48,,D6:Q8,"96,103"
D6⋊3Q8,3rd semidirect product of D6 and Q8 acting via Q8/C4=C2,48,,D6:3Q8,"96,153"
D24⋊C2,5th semidirect product of D24 and C2 acting faithfully,48,4+,D24:C2,"96,126"
C42⋊2S3,1st semidirect product of C42 and S3 acting via S3/C3=C2,48,,C4^2:2S3,"96,79"
C42⋊7S3,6th semidirect product of C42 and S3 acting via S3/C3=C2,48,,C4^2:7S3,"96,82"
C42⋊3S3,2nd semidirect product of C42 and S3 acting via S3/C3=C2,48,,C4^2:3S3,"96,83"
Q16⋊S3,2nd semidirect product of Q16 and S3 acting via S3/C3=C2,48,4,Q16:S3,"96,125"
D4⋊Dic3,1st semidirect product of D4 and Dic3 acting via Dic3/C6=C2,48,,D4:Dic3,"96,39"
Dic3⋊4D4,1st semidirect product of Dic3 and D4 acting through Inn(Dic3),48,,Dic3:4D4,"96,88"
Dic3⋊D4,1st semidirect product of Dic3 and D4 acting via D4/C22=C2,48,,Dic3:D4,"96,91"
Dic3⋊5D4,2nd semidirect product of Dic3 and D4 acting through Inn(Dic3),48,,Dic3:5D4,"96,100"
C3⋊C32,The semidirect product of C3 and C32 acting via C32/C16=C2,96,2,C3:C32,"96,1"
C12⋊Q8,The semidirect product of C12 and Q8 acting via Q8/C2=C22,96,,C12:Q8,"96,95"
C12⋊C8,1st semidirect product of C12 and C8 acting via C8/C4=C2,96,,C12:C8,"96,11"
C24⋊C4,5th semidirect product of C24 and C4 acting via C4/C2=C2,96,,C24:C4,"96,22"
C24⋊1C4,1st semidirect product of C24 and C4 acting via C4/C2=C2,96,,C24:1C4,"96,25"
C3⋊Q32,The semidirect product of C3 and Q32 acting via Q32/Q16=C2,96,4-,C3:Q32,"96,36"
Dic3⋊C8,The semidirect product of Dic3 and C8 acting via C8/C4=C2,96,,Dic3:C8,"96,21"
C12⋊2Q8,1st semidirect product of C12 and Q8 acting via Q8/C4=C2,96,,C12:2Q8,"96,76"
C8⋊Dic3,2nd semidirect product of C8 and Dic3 acting via Dic3/C6=C2,96,,C8:Dic3,"96,24"
Q8⋊2Dic3,1st semidirect product of Q8 and Dic3 acting via Dic3/C6=C2,96,,Q8:2Dic3,"96,42"
Dic6⋊C4,5th semidirect product of Dic6 and C4 acting via C4/C2=C2,96,,Dic6:C4,"96,94"
Dic3⋊Q8,2nd semidirect product of Dic3 and Q8 acting via Q8/C4=C2,96,,Dic3:Q8,"96,151"
C4⋊C4⋊7S3,1st semidirect product of C4⋊C4 and S3 acting through Inn(C4⋊C4),48,,C4:C4:7S3,"96,99"
C4⋊C4⋊S3,6th semidirect product of C4⋊C4 and S3 acting via S3/C3=C2,48,,C4:C4:S3,"96,105"
C23.3A4,1st non-split extension by C23 of A4 acting via A4/C22=C3,12,6+,C2^3.3A4,"96,3"
C23.A4,2nd non-split extension by C23 of A4 acting faithfully,12,6+,C2^3.A4,"96,72"
D4.A4,The non-split extension by D4 of A4 acting through Inn(D4),16,4-,D4.A4,"96,202"
C4.6S4,3rd central extension by C4 of S4,16,2,C4.6S4,"96,192"
C4.3S4,3rd non-split extension by C4 of S4 acting via S4/A4=C2,16,4+,C4.3S4,"96,193"
Q8.D6,2nd non-split extension by Q8 of D6 acting via D6/C2=S3,16,4-,Q8.D6,"96,190"
Q8.A4,The non-split extension by Q8 of A4 acting through Inn(Q8),24,4+,Q8.A4,"96,201"
C12.D4,8th non-split extension by C12 of D4 acting via D4/C2=C22,24,4,C12.D4,"96,40"
C12.46D4,3rd non-split extension by C12 of D4 acting via D4/C22=C2,24,4+,C12.46D4,"96,30"
C23.6D6,1st non-split extension by C23 of D6 acting via D6/C3=C22,24,4,C2^3.6D6,"96,13"
C23.7D6,2nd non-split extension by C23 of D6 acting via D6/C3=C22,24,4,C2^3.7D6,"96,41"
C8.A4,The central extension by C8 of A4,32,2,C8.A4,"96,74"
C4.S4,2nd non-split extension by C4 of S4 acting via S4/A4=C2,32,4-,C4.S4,"96,191"
D6.C8,The non-split extension by D6 of C8 acting via C8/C4=C2,48,2,D6.C8,"96,5"
D8.S3,The non-split extension by D8 of S3 acting via S3/C3=C2,48,4-,D8.S3,"96,34"
D12.C4,The non-split extension by D12 of C4 acting via C4/C2=C2,48,4,D12.C4,"96,114"
C6.D8,2nd non-split extension by C6 of D8 acting via D8/D4=C2,48,,C6.D8,"96,16"
C8.6D6,3rd non-split extension by C8 of D6 acting via D6/S3=C2,48,4+,C8.6D6,"96,35"
C8.D6,1st non-split extension by C8 of D6 acting via D6/C3=C22,48,4-,C8.D6,"96,116"
C12.C8,1st non-split extension by C12 of C8 acting via C8/C4=C2,48,2,C12.C8,"96,19"
C24.C4,1st non-split extension by C24 of C4 acting via C4/C2=C2,48,2,C24.C4,"96,26"
D6.D4,2nd non-split extension by D6 of D4 acting via D4/C22=C2,48,,D6.D4,"96,101"
D4.D6,4th non-split extension by D4 of D6 acting via D6/S3=C2,48,4-,D4.D6,"96,122"
C2.D24,2nd central extension by C2 of D24,48,,C2.D24,"96,28"
D4.Dic3,The non-split extension by D4 of Dic3 acting through Inn(D4),48,4,D4.Dic3,"96,155"
Q8.7D6,2nd non-split extension by Q8 of D6 acting via D6/S3=C2,48,4,Q8.7D6,"96,123"
C12.53D4,10th non-split extension by C12 of D4 acting via D4/C22=C2,48,4,C12.53D4,"96,29"
C12.47D4,4th non-split extension by C12 of D4 acting via D4/C22=C2,48,4-,C12.47D4,"96,31"
C12.55D4,12nd non-split extension by C12 of D4 acting via D4/C22=C2,48,,C12.55D4,"96,37"
C12.10D4,10th non-split extension by C12 of D4 acting via D4/C2=C22,48,4,C12.10D4,"96,43"
C4.D12,5th non-split extension by C4 of D12 acting via D12/D6=C2,48,,C4.D12,"96,104"
C12.48D4,5th non-split extension by C12 of D4 acting via D4/C22=C2,48,,C12.48D4,"96,131"
C12.23D4,23rd non-split extension by C12 of D4 acting via D4/C2=C22,48,,C12.23D4,"96,154"
Q8.11D6,1st non-split extension by Q8 of D6 acting via D6/C6=C2,48,4,Q8.11D6,"96,149"
Q8.13D6,3rd non-split extension by Q8 of D6 acting via D6/C6=C2,48,4,Q8.13D6,"96,157"
Q8.14D6,4th non-split extension by Q8 of D6 acting via D6/C6=C2,48,4-,Q8.14D6,"96,158"
Q8.15D6,1st non-split extension by Q8 of D6 acting through Inn(Q8),48,4,Q8.15D6,"96,214"
C23.8D6,3rd non-split extension by C23 of D6 acting via D6/C3=C22,48,,C2^3.8D6,"96,86"
C23.9D6,4th non-split extension by C23 of D6 acting via D6/C3=C22,48,,C2^3.9D6,"96,90"
Dic3.D4,1st non-split extension by Dic3 of D4 acting via D4/C22=C2,48,,Dic3.D4,"96,85"
C23.16D6,1st non-split extension by C23 of D6 acting via D6/S3=C2,48,,C2^3.16D6,"96,84"
C23.11D6,6th non-split extension by C23 of D6 acting via D6/C3=C22,48,,C2^3.11D6,"96,92"
C23.21D6,6th non-split extension by C23 of D6 acting via D6/S3=C2,48,,C2^3.21D6,"96,93"
C23.26D6,2nd non-split extension by C23 of D6 acting via D6/C6=C2,48,,C2^3.26D6,"96,133"
C23.28D6,4th non-split extension by C23 of D6 acting via D6/C6=C2,48,,C2^3.28D6,"96,136"
C23.23D6,8th non-split extension by C23 of D6 acting via D6/S3=C2,48,,C2^3.23D6,"96,142"
C23.12D6,7th non-split extension by C23 of D6 acting via D6/C3=C22,48,,C2^3.12D6,"96,143"
C23.14D6,9th non-split extension by C23 of D6 acting via D6/C3=C22,48,,C2^3.14D6,"96,146"
Dic3.Q8,The non-split extension by Dic3 of Q8 acting via Q8/C4=C2,96,,Dic3.Q8,"96,96"
C6.Q16,1st non-split extension by C6 of Q16 acting via Q16/Q8=C2,96,,C6.Q16,"96,14"
C12.Q8,2nd non-split extension by C12 of Q8 acting via Q8/C2=C22,96,,C12.Q8,"96,15"
C12.6Q8,3rd non-split extension by C12 of Q8 acting via Q8/C4=C2,96,,C12.6Q8,"96,77"
C42.S3,1st non-split extension by C42 of S3 acting via S3/C3=C2,96,,C4^2.S3,"96,10"
C6.C42,5th non-split extension by C6 of C42 acting via C42/C2×C4=C2,96,,C6.C4^2,"96,38"
C6.SD16,2nd non-split extension by C6 of SD16 acting via SD16/D4=C2,96,,C6.SD16,"96,17"
C4.Dic6,3rd non-split extension by C4 of Dic6 acting via Dic6/Dic3=C2,96,,C4.Dic6,"96,97"
C2.Dic12,1st central extension by C2 of Dic12,96,,C2.Dic12,"96,23"
C4×C24,"Abelian group of type [4,24]",96,,C4xC24,"96,46"
C2×C48,"Abelian group of type [2,48]",96,,C2xC48,"96,59"
C24×C6,"Abelian group of type [2,2,2,2,6]",96,,C2^4xC6,"96,231"
C22×C24,"Abelian group of type [2,2,24]",96,,C2^2xC24,"96,176"
C23×C12,"Abelian group of type [2,2,2,12]",96,,C2^3xC12,"96,220"
C2×C4×C12,"Abelian group of type [2,4,12]",96,,C2xC4xC12,"96,161"
C4×S4,Direct product of C4 and S4,12,3,C4xS4,"96,186"
D4×A4,Direct product of D4 and A4,12,6+,D4xA4,"96,197"
C22×S4,Direct product of C22 and S4,12,,C2^2xS4,"96,226"
C2×GL2(𝔽3),Direct product of C2 and GL2(𝔽3),16,,"C2xGL(2,3)","96,189"
C8×A4,Direct product of C8 and A4,24,3,C8xA4,"96,73"
S3×D8,Direct product of S3 and D8,24,4+,S3xD8,"96,117"
Q8×A4,Direct product of Q8 and A4,24,6-,Q8xA4,"96,199"
C23×A4,Direct product of C23 and A4,24,,C2^3xA4,"96,228"
S3×SD16,Direct product of S3 and SD16,24,4,S3xSD16,"96,120"
S3×M4(2),Direct product of S3 and M4(2),24,4,S3xM4(2),"96,113"
C3×2+ 1+4,Direct product of C3 and 2+ 1+4,24,4,"C3xES+(2,2)","96,224"
C4×SL2(𝔽3),Direct product of C4 and SL2(𝔽3),32,,"C4xSL(2,3)","96,69"
C2×CSU2(𝔽3),Direct product of C2 and CSU2(𝔽3),32,,"C2xCSU(2,3)","96,188"
C22×SL2(𝔽3),Direct product of C22 and SL2(𝔽3),32,,"C2^2xSL(2,3)","96,198"
C6×D8,Direct product of C6 and D8,48,,C6xD8,"96,179"
S3×C16,Direct product of C16 and S3,48,2,S3xC16,"96,4"
C3×D16,Direct product of C3 and D16,48,2,C3xD16,"96,61"
C4×D12,Direct product of C4 and D12,48,,C4xD12,"96,80"
C2×D24,Direct product of C2 and D24,48,,C2xD24,"96,110"
D4×C12,Direct product of C12 and D4,48,,D4xC12,"96,165"
S3×Q16,Direct product of S3 and Q16,48,4-,S3xQ16,"96,124"
S3×C42,Direct product of C42 and S3,48,,S3xC4^2,"96,78"
S3×C24,Direct product of C24 and S3,48,,S3xC2^4,"96,230"
C3×SD32,Direct product of C3 and SD32,48,2,C3xSD32,"96,62"
D4×Dic3,Direct product of D4 and Dic3,48,,D4xDic3,"96,141"
C6×SD16,Direct product of C6 and SD16,48,,C6xSD16,"96,180"
C22×D12,Direct product of C22 and D12,48,,C2^2xD12,"96,207"
C3×M5(2),Direct product of C3 and M5(2),48,2,C3xM5(2),"96,60"
C6×M4(2),Direct product of C6 and M4(2),48,,C6xM4(2),"96,177"
C3×2- 1+4,Direct product of C3 and 2- 1+4,48,4,"C3xES-(2,2)","96,225"
C3×Q32,Direct product of C3 and Q32,96,2,C3xQ32,"96,63"
Q8×C12,Direct product of C12 and Q8,96,,Q8xC12,"96,166"
C6×Q16,Direct product of C6 and Q16,96,,C6xQ16,"96,181"
C8×Dic3,Direct product of C8 and Dic3,96,,C8xDic3,"96,20"
C4×Dic6,Direct product of C4 and Dic6,96,,C4xDic6,"96,75"
Q8×Dic3,Direct product of Q8 and Dic3,96,,Q8xDic3,"96,152"
C2×Dic12,Direct product of C2 and Dic12,96,,C2xDic12,"96,112"
C22×Dic6,Direct product of C22 and Dic6,96,,C2^2xDic6,"96,205"
C23×Dic3,Direct product of C23 and Dic3,96,,C2^3xDic3,"96,218"
C2×C42⋊C3,Direct product of C2 and C42⋊C3,12,3,C2xC4^2:C3,"96,68"
C2×C22⋊A4,Direct product of C2 and C22⋊A4,12,,C2xC2^2:A4,"96,229"
C2×C4×A4,Direct product of C2×C4 and A4,24,,C2xC4xA4,"96,196"
C2×S3×D4,"Direct product of C2, S3 and D4",24,,C2xS3xD4,"96,209"
C3×C4≀C2,Direct product of C3 and C4≀C2,24,2,C3xC4wrC2,"96,54"
C2×A4⋊C4,Direct product of C2 and A4⋊C4,24,,C2xA4:C4,"96,194"
S3×C4○D4,Direct product of S3 and C4○D4,24,4,S3xC4oD4,"96,215"
C3×C23⋊C4,Direct product of C3 and C23⋊C4,24,4,C3xC2^3:C4,"96,49"
S3×C22⋊C4,Direct product of S3 and C22⋊C4,24,,S3xC2^2:C4,"96,87"
C3×C8⋊C22,Direct product of C3 and C8⋊C22,24,4,C3xC8:C2^2,"96,183"
C3×C4.D4,Direct product of C3 and C4.D4,24,4,C3xC4.D4,"96,50"
C3×C22≀C2,Direct product of C3 and C22≀C2,24,,C3xC2^2wrC2,"96,167"
C2×C4.A4,Direct product of C2 and C4.A4,32,,C2xC4.A4,"96,200"
S3×C2×C8,Direct product of C2×C8 and S3,48,,S3xC2xC8,"96,106"
D4×C2×C6,Direct product of C2×C6 and D4,48,,D4xC2xC6,"96,221"
S3×C4⋊C4,Direct product of S3 and C4⋊C4,48,,S3xC4:C4,"96,98"
C2×S3×Q8,"Direct product of C2, S3 and Q8",48,,C2xS3xQ8,"96,212"
C4×C3⋊D4,Direct product of C4 and C3⋊D4,48,,C4xC3:D4,"96,135"
C2×C8⋊S3,Direct product of C2 and C8⋊S3,48,,C2xC8:S3,"96,107"
C2×D6⋊C4,Direct product of C2 and D6⋊C4,48,,C2xD6:C4,"96,134"
C2×D4⋊S3,Direct product of C2 and D4⋊S3,48,,C2xD4:S3,"96,138"
C3×C8○D4,Direct product of C3 and C8○D4,48,2,C3xC8oD4,"96,178"
C3×C4○D8,Direct product of C3 and C4○D8,48,2,C3xC4oD8,"96,182"
C6×C4○D4,Direct product of C6 and C4○D4,48,,C6xC4oD4,"96,223"
C3×C4⋊D4,Direct product of C3 and C4⋊D4,48,,C3xC4:D4,"96,168"
S3×C22×C4,Direct product of C22×C4 and S3,48,,S3xC2^2xC4,"96,206"
C2×C24⋊C2,Direct product of C2 and C24⋊C2,48,,C2xC24:C2,"96,109"
C2×C4○D12,Direct product of C2 and C4○D12,48,,C2xC4oD12,"96,208"
C3×D4⋊C4,Direct product of C3 and D4⋊C4,48,,C3xD4:C4,"96,52"
C3×C8.C4,Direct product of C3 and C8.C4,48,2,C3xC8.C4,"96,58"
C3×C4⋊1D4,Direct product of C3 and C4⋊1D4,48,,C3xC4:1D4,"96,174"
C3×C22⋊C8,Direct product of C3 and C22⋊C8,48,,C3xC2^2:C8,"96,48"
C6×C22⋊C4,Direct product of C6 and C22⋊C4,48,,C6xC2^2:C4,"96,162"
C2×D4.S3,Direct product of C2 and D4.S3,48,,C2xD4.S3,"96,140"
C2×C6.D4,Direct product of C2 and C6.D4,48,,C2xC6.D4,"96,159"
C22×C3⋊D4,Direct product of C22 and C3⋊D4,48,,C2^2xC3:D4,"96,219"
C3×C22⋊Q8,Direct product of C3 and C22⋊Q8,48,,C3xC2^2:Q8,"96,169"
C2×D4⋊2S3,Direct product of C2 and D4⋊2S3,48,,C2xD4:2S3,"96,210"
C3×C42⋊C2,Direct product of C3 and C42⋊C2,48,,C3xC4^2:C2,"96,164"
C2×Q8⋊2S3,Direct product of C2 and Q8⋊2S3,48,,C2xQ8:2S3,"96,148"
C2×Q8⋊3S3,Direct product of C2 and Q8⋊3S3,48,,C2xQ8:3S3,"96,213"
C3×C4.4D4,Direct product of C3 and C4.4D4,48,,C3xC4.4D4,"96,171"
C3×C8.C22,Direct product of C3 and C8.C22,48,4,C3xC8.C2^2,"96,184"
C2×C4.Dic3,Direct product of C2 and C4.Dic3,48,,C2xC4.Dic3,"96,128"
C3×C42⋊2C2,Direct product of C3 and C42⋊2C2,48,,C3xC4^2:2C2,"96,173"
C3×C4.10D4,Direct product of C3 and C4.10D4,48,4,C3xC4.10D4,"96,51"
C3×C22.D4,Direct product of C3 and C22.D4,48,,C3xC2^2.D4,"96,170"
C4×C3⋊C8,Direct product of C4 and C3⋊C8,96,,C4xC3:C8,"96,9"
C3×C4⋊C8,Direct product of C3 and C4⋊C8,96,,C3xC4:C8,"96,55"
C6×C4⋊C4,Direct product of C6 and C4⋊C4,96,,C6xC4:C4,"96,163"
C2×C3⋊C16,Direct product of C2 and C3⋊C16,96,,C2xC3:C16,"96,18"
Q8×C2×C6,Direct product of C2×C6 and Q8,96,,Q8xC2xC6,"96,222"
C3×C4⋊Q8,Direct product of C3 and C4⋊Q8,96,,C3xC4:Q8,"96,175"
C3×C8⋊C4,Direct product of C3 and C8⋊C4,96,,C3xC8:C4,"96,47"
C22×C3⋊C8,Direct product of C22 and C3⋊C8,96,,C2^2xC3:C8,"96,127"
C2×C4×Dic3,Direct product of C2×C4 and Dic3,96,,C2xC4xDic3,"96,129"
C2×C3⋊Q16,Direct product of C2 and C3⋊Q16,96,,C2xC3:Q16,"96,150"
C2×C4⋊Dic3,Direct product of C2 and C4⋊Dic3,96,,C2xC4:Dic3,"96,132"
C3×Q8⋊C4,Direct product of C3 and Q8⋊C4,96,,C3xQ8:C4,"96,53"
C3×C2.D8,Direct product of C3 and C2.D8,96,,C3xC2.D8,"96,57"
C3×C4.Q8,Direct product of C3 and C4.Q8,96,,C3xC4.Q8,"96,56"
C2×Dic3⋊C4,Direct product of C2 and Dic3⋊C4,96,,C2xDic3:C4,"96,130"
C3×C2.C42,Direct product of C3 and C2.C42,96,,C3xC2.C4^2,"96,45"
C3×C42.C2,Direct product of C3 and C42.C2,96,,C3xC4^2.C2,"96,172"
