C24⋊C22,4th semidirect product of C24 and C22 acting faithfully,16,,C2^4:C2^2,"64,242"
C22⋊SD16,The semidirect product of C22 and SD16 acting via SD16/D4=C2,16,,C2^2:SD16,"64,131"
D4⋊C8,The semidirect product of D4 and C8 acting via C8/C4=C2,32,,D4:C8,"64,6"
C8⋊9D4,3rd semidirect product of C8 and D4 acting via D4/C22=C2,32,,C8:9D4,"64,116"
C8⋊6D4,3rd semidirect product of C8 and D4 acting via D4/C4=C2,32,,C8:6D4,"64,117"
C4⋊D8,The semidirect product of C4 and D8 acting via D8/D4=C2,32,,C4:D8,"64,140"
C8⋊8D4,2nd semidirect product of C8 and D4 acting via D4/C22=C2,32,,C8:8D4,"64,146"
C8⋊7D4,1st semidirect product of C8 and D4 acting via D4/C22=C2,32,,C8:7D4,"64,147"
C8⋊D4,1st semidirect product of C8 and D4 acting via D4/C2=C22,32,,C8:D4,"64,149"
C8⋊2D4,2nd semidirect product of C8 and D4 acting via D4/C2=C22,32,,C8:2D4,"64,150"
C8⋊5D4,2nd semidirect product of C8 and D4 acting via D4/C4=C2,32,,C8:5D4,"64,173"
C8⋊4D4,1st semidirect product of C8 and D4 acting via D4/C4=C2,32,,C8:4D4,"64,174"
C8⋊3D4,3rd semidirect product of C8 and D4 acting via D4/C2=C22,32,,C8:3D4,"64,177"
D8⋊C4,3rd semidirect product of D8 and C4 acting via C4/C2=C2; = Aut(SD32),32,,D8:C4,"64,123"
D4⋊D4,2nd semidirect product of D4 and D4 acting via D4/C22=C2,32,,D4:D4,"64,130"
D4⋊6D4,2nd semidirect product of D4 and D4 acting through Inn(D4),32,,D4:6D4,"64,228"
C22⋊C16,The semidirect product of C22 and C16 acting via C16/C8=C2,32,,C2^2:C16,"64,29"
Q8⋊D4,1st semidirect product of Q8 and D4 acting via D4/C22=C2,32,,Q8:D4,"64,129"
D4⋊Q8,1st semidirect product of D4 and Q8 acting via Q8/C4=C2,32,,D4:Q8,"64,155"
D4⋊2Q8,2nd semidirect product of D4 and Q8 acting via Q8/C4=C2,32,,D4:2Q8,"64,157"
Q8⋊5D4,1st semidirect product of Q8 and D4 acting through Inn(Q8),32,,Q8:5D4,"64,229"
Q8⋊6D4,2nd semidirect product of Q8 and D4 acting through Inn(Q8),32,,Q8:6D4,"64,231"
D4⋊3Q8,The semidirect product of D4 and Q8 acting through Inn(D4),32,,D4:3Q8,"64,235"
Q32⋊C2,2nd semidirect product of Q32 and C2 acting faithfully,32,4-,Q32:C2,"64,191"
C4⋊SD16,The semidirect product of C4 and SD16 acting via SD16/Q8=C2,32,,C4:SD16,"64,141"
C23⋊2D4,1st semidirect product of C23 and D4 acting via D4/C2=C22,32,,C2^3:2D4,"64,73"
C23⋊Q8,1st semidirect product of C23 and Q8 acting via Q8/C2=C22,32,,C2^3:Q8,"64,74"
SD16⋊C4,1st semidirect product of SD16 and C4 acting via C4/C2=C2,32,,SD16:C4,"64,121"
C4⋊M4(2),The semidirect product of C4 and M4(2) acting via M4(2)/C2×C4=C2,32,,C4:M4(2),"64,104"
C22⋊Q16,The semidirect product of C22 and Q16 acting via Q16/Q8=C2,32,,C2^2:Q16,"64,132"
M4(2)⋊C4,1st semidirect product of M4(2) and C4 acting via C4/C2=C2,32,,M4(2):C4,"64,109"
C8⋊Q8,The semidirect product of C8 and Q8 acting via Q8/C2=C22,64,,C8:Q8,"64,182"
C4⋊C16,The semidirect product of C4 and C16 acting via C16/C8=C2,64,,C4:C16,"64,44"
Q8⋊C8,The semidirect product of Q8 and C8 acting via C8/C4=C2,64,,Q8:C8,"64,7"
C8⋊C8,3rd semidirect product of C8 and C8 acting via C8/C4=C2,64,,C8:C8,"64,3"
C8⋊2C8,2nd semidirect product of C8 and C8 acting via C8/C4=C2,64,,C8:2C8,"64,15"
C8⋊1C8,1st semidirect product of C8 and C8 acting via C8/C4=C2,64,,C8:1C8,"64,16"
C8⋊4Q8,3rd semidirect product of C8 and Q8 acting via Q8/C4=C2,64,,C8:4Q8,"64,127"
C8⋊3Q8,2nd semidirect product of C8 and Q8 acting via Q8/C4=C2,64,,C8:3Q8,"64,179"
C8⋊2Q8,1st semidirect product of C8 and Q8 acting via Q8/C4=C2,64,,C8:2Q8,"64,181"
C16⋊5C4,3rd semidirect product of C16 and C4 acting via C4/C2=C2,64,,C16:5C4,"64,27"
C16⋊3C4,1st semidirect product of C16 and C4 acting via C4/C2=C2,64,,C16:3C4,"64,47"
C16⋊4C4,2nd semidirect product of C16 and C4 acting via C4/C2=C2,64,,C16:4C4,"64,48"
Q8⋊Q8,1st semidirect product of Q8 and Q8 acting via Q8/C4=C2,64,,Q8:Q8,"64,156"
Q8⋊3Q8,The semidirect product of Q8 and Q8 acting through Inn(Q8),64,,Q8:3Q8,"64,238"
C4⋊2Q16,The semidirect product of C4 and Q16 acting via Q16/Q8=C2,64,,C4:2Q16,"64,143"
C4⋊Q16,The semidirect product of C4 and Q16 acting via Q16/C8=C2,64,,C4:Q16,"64,175"
C42⋊4C4,1st semidirect product of C42 and C4 acting via C4/C2=C2,64,,C4^2:4C4,"64,57"
C42⋊8C4,5th semidirect product of C42 and C4 acting via C4/C2=C2,64,,C4^2:8C4,"64,63"
C42⋊5C4,2nd semidirect product of C42 and C4 acting via C4/C2=C2,64,,C4^2:5C4,"64,64"
C42⋊9C4,6th semidirect product of C42 and C4 acting via C4/C2=C2,64,,C4^2:9C4,"64,65"
Q16⋊C4,3rd semidirect product of Q16 and C4 acting via C4/C2=C2,64,,Q16:C4,"64,122"
(C22×C8)⋊C2,2nd semidirect product of C22×C8 and C2 acting faithfully,32,,(C2^2xC8):C2,"64,89"
C8.Q8,The non-split extension by C8 of Q8 acting via Q8/C2=C22,16,4,C8.Q8,"64,46"
C8.C8,1st non-split extension by C8 of C8 acting via C8/C4=C2,16,2,C8.C8,"64,45"
C23.C8,The non-split extension by C23 of C8 acting via C8/C2=C4,16,4,C2^3.C8,"64,30"
D4.8D4,3rd non-split extension by D4 of D4 acting via D4/C22=C2,16,4,D4.8D4,"64,135"
D4.9D4,4th non-split extension by D4 of D4 acting via D4/C22=C2,16,4,D4.9D4,"64,136"
D4.3D4,3rd non-split extension by D4 of D4 acting via D4/C4=C2,16,4,D4.3D4,"64,152"
D4.4D4,4th non-split extension by D4 of D4 acting via D4/C4=C2,16,4+,D4.4D4,"64,153"
C8.26D4,13rd non-split extension by C8 of D4 acting via D4/C22=C2,16,4,C8.26D4,"64,125"
D4.10D4,5th non-split extension by D4 of D4 acting via D4/C22=C2,16,4-,D4.10D4,"64,137"
C4.9C42,1st central stem extension by C4 of C42,16,4,C4.9C4^2,"64,18"
C42.C4,2nd non-split extension by C42 of C4 acting faithfully,16,4,C4^2.C4,"64,36"
C42.3C4,3rd non-split extension by C42 of C4 acting faithfully,16,4-,C4^2.3C4,"64,37"
C24.4C4,2nd non-split extension by C24 of C4 acting via C4/C2=C2,16,,C2^4.4C4,"64,88"
C2.C25,6th central stem extension by C2 of C25,16,4,C2.C2^5,"64,266"
C23.9D4,2nd non-split extension by C23 of D4 acting via D4/C2=C22,16,,C2^3.9D4,"64,23"
C23.D4,2nd non-split extension by C23 of D4 acting faithfully,16,4,C2^3.D4,"64,33"
C23.7D4,7th non-split extension by C23 of D4 acting faithfully,16,4,C2^3.7D4,"64,139"
C4.10C42,2nd central stem extension by C4 of C42,16,4,C4.10C4^2,"64,19"
C23.31D4,2nd non-split extension by C23 of D4 acting via D4/C22=C2,16,,C2^3.31D4,"64,9"
C23.37D4,8th non-split extension by C23 of D4 acting via D4/C22=C2,16,,C2^3.37D4,"64,99"
M4(2).C4,1st non-split extension by M4(2) of C4 acting via C4/C2=C2,16,4,M4(2).C4,"64,111"
C23.C23,2nd non-split extension by C23 of C23 acting via C23/C2=C22,16,4,C2^3.C2^3,"64,91"
C22.SD16,1st non-split extension by C22 of SD16 acting via SD16/Q8=C2,16,,C2^2.SD16,"64,8"
C22.11C24,7th central extension by C22 of C24,16,,C2^2.11C2^4,"64,199"
C22.19C24,5th central stem extension by C22 of C24,16,,C2^2.19C2^4,"64,206"
C22.29C24,15th central stem extension by C22 of C24,16,,C2^2.29C2^4,"64,216"
C22.32C24,18th central stem extension by C22 of C24,16,,C2^2.32C2^4,"64,219"
C22.45C24,31st central stem extension by C22 of C24,16,,C2^2.45C2^4,"64,232"
C22.54C24,40th central stem extension by C22 of C24,16,,C2^2.54C2^4,"64,241"
M4(2).8C22,3rd non-split extension by M4(2) of C22 acting via C22/C2=C2,16,4,M4(2).8C2^2,"64,94"
D4.C8,The non-split extension by D4 of C8 acting via C8/C4=C2,32,2,D4.C8,"64,31"
D4.Q8,The non-split extension by D4 of Q8 acting via Q8/C4=C2,32,,D4.Q8,"64,159"
C4.D8,1st non-split extension by C4 of D8 acting via D8/D4=C2,32,,C4.D8,"64,12"
C8.D4,1st non-split extension by C8 of D4 acting via D4/C2=C22,32,,C8.D4,"64,151"
C4.4D8,4th non-split extension by C4 of D8 acting via D8/C8=C2,32,,C4.4D8,"64,167"
C8.2D4,2nd non-split extension by C8 of D4 acting via D4/C2=C22,32,,C8.2D4,"64,178"
C8.4Q8,3rd non-split extension by C8 of Q8 acting via Q8/C4=C2,32,2,C8.4Q8,"64,49"
D8.C4,1st non-split extension by D8 of C4 acting via C4/C2=C2,32,2,D8.C4,"64,40"
D4.7D4,2nd non-split extension by D4 of D4 acting via D4/C22=C2,32,,D4.7D4,"64,133"
D4.D4,1st non-split extension by D4 of D4 acting via D4/C4=C2,32,,D4.D4,"64,142"
D4.2D4,2nd non-split extension by D4 of D4 acting via D4/C4=C2,32,,D4.2D4,"64,144"
D4.5D4,5th non-split extension by D4 of D4 acting via D4/C4=C2,32,4-,D4.5D4,"64,154"
C2.D16,1st central extension by C2 of D16,32,,C2.D16,"64,38"
C8.17D4,4th non-split extension by C8 of D4 acting via D4/C22=C2,32,4-,C8.17D4,"64,43"
C8.18D4,5th non-split extension by C8 of D4 acting via D4/C22=C2,32,,C8.18D4,"64,148"
C8.12D4,8th non-split extension by C8 of D4 acting via D4/C4=C2,32,,C8.12D4,"64,176"
Q8.D4,2nd non-split extension by Q8 of D4 acting via D4/C4=C2,32,,Q8.D4,"64,145"
C4.C42,3rd non-split extension by C4 of C42 acting via C42/C2×C4=C2,32,,C4.C4^2,"64,22"
C42.6C4,3rd non-split extension by C42 of C4 acting via C4/C2=C2,32,,C4^2.6C4,"64,113"
C22.D8,3rd non-split extension by C22 of D8 acting via D8/D4=C2,32,,C2^2.D8,"64,161"
C23.7Q8,2nd non-split extension by C23 of Q8 acting via Q8/C4=C2,32,,C2^3.7Q8,"64,61"
C23.8Q8,3rd non-split extension by C23 of Q8 acting via Q8/C4=C2,32,,C2^3.8Q8,"64,66"
C23.Q8,3rd non-split extension by C23 of Q8 acting via Q8/C2=C22,32,,C2^3.Q8,"64,77"
C23.4Q8,4th non-split extension by C23 of Q8 acting via Q8/C2=C22,32,,C2^3.4Q8,"64,80"
C42.12C4,9th non-split extension by C42 of C4 acting via C4/C2=C2,32,,C4^2.12C4,"64,112"
C23.34D4,5th non-split extension by C23 of D4 acting via D4/C22=C2,32,,C2^3.34D4,"64,62"
C23.23D4,2nd non-split extension by C23 of D4 acting via D4/C4=C2,32,,C2^3.23D4,"64,67"
C23.10D4,3rd non-split extension by C23 of D4 acting via D4/C2=C22,32,,C2^3.10D4,"64,75"
C23.11D4,4th non-split extension by C23 of D4 acting via D4/C2=C22,32,,C2^3.11D4,"64,78"
C23.24D4,3rd non-split extension by C23 of D4 acting via D4/C4=C2,32,,C2^3.24D4,"64,97"
C23.36D4,7th non-split extension by C23 of D4 acting via D4/C22=C2,32,,C2^3.36D4,"64,98"
C23.38D4,9th non-split extension by C23 of D4 acting via D4/C22=C2,32,,C2^3.38D4,"64,100"
C23.25D4,4th non-split extension by C23 of D4 acting via D4/C4=C2,32,,C2^3.25D4,"64,108"
C23.46D4,17th non-split extension by C23 of D4 acting via D4/C22=C2,32,,C2^3.46D4,"64,162"
C23.19D4,12nd non-split extension by C23 of D4 acting via D4/C2=C22,32,,C2^3.19D4,"64,163"
C23.47D4,18th non-split extension by C23 of D4 acting via D4/C22=C2,32,,C2^3.47D4,"64,164"
C23.48D4,19th non-split extension by C23 of D4 acting via D4/C22=C2,32,,C2^3.48D4,"64,165"
C23.20D4,13rd non-split extension by C23 of D4 acting via D4/C2=C22,32,,C2^3.20D4,"64,166"
C42.C22,1st non-split extension by C42 of C22 acting faithfully,32,,C4^2.C2^2,"64,10"
C22.C42,2nd non-split extension by C22 of C42 acting via C42/C2×C4=C2,32,,C2^2.C4^2,"64,24"
C24.C22,2nd non-split extension by C24 of C22 acting faithfully,32,,C2^4.C2^2,"64,69"
C24.3C22,3rd non-split extension by C24 of C22 acting faithfully,32,,C2^4.3C2^2,"64,71"
C42.6C22,6th non-split extension by C42 of C22 acting faithfully,32,,C4^2.6C2^2,"64,105"
C42.7C22,7th non-split extension by C42 of C22 acting faithfully,32,,C4^2.7C2^2,"64,114"
C42.78C22,21st non-split extension by C42 of C22 acting via C22/C2=C2,32,,C4^2.78C2^2,"64,169"
C42.28C22,28th non-split extension by C42 of C22 acting faithfully,32,,C4^2.28C2^2,"64,170"
C42.29C22,29th non-split extension by C42 of C22 acting faithfully,32,,C4^2.29C2^2,"64,171"
C23.32C23,5th non-split extension by C23 of C23 acting via C23/C22=C2,32,,C2^3.32C2^3,"64,200"
C23.33C23,6th non-split extension by C23 of C23 acting via C23/C22=C2,32,,C2^3.33C2^3,"64,201"
C23.36C23,9th non-split extension by C23 of C23 acting via C23/C22=C2,32,,C2^3.36C2^3,"64,210"
C22.26C24,12nd central stem extension by C22 of C24,32,,C2^2.26C2^4,"64,213"
C23.37C23,10th non-split extension by C23 of C23 acting via C23/C22=C2,32,,C2^3.37C2^3,"64,214"
C23.38C23,11st non-split extension by C23 of C23 acting via C23/C22=C2,32,,C2^3.38C2^3,"64,217"
C22.31C24,17th central stem extension by C22 of C24,32,,C2^2.31C2^4,"64,218"
C22.33C24,19th central stem extension by C22 of C24,32,,C2^2.33C2^4,"64,220"
C22.34C24,20th central stem extension by C22 of C24,32,,C2^2.34C2^4,"64,221"
C22.35C24,21st central stem extension by C22 of C24,32,,C2^2.35C2^4,"64,222"
C22.36C24,22nd central stem extension by C22 of C24,32,,C2^2.36C2^4,"64,223"
C23.41C23,14th non-split extension by C23 of C23 acting via C23/C22=C2,32,,C2^3.41C2^3,"64,225"
C22.46C24,32nd central stem extension by C22 of C24,32,,C2^2.46C2^4,"64,233"
C22.47C24,33rd central stem extension by C22 of C24,32,,C2^2.47C2^4,"64,234"
C22.49C24,35th central stem extension by C22 of C24,32,,C2^2.49C2^4,"64,236"
C22.50C24,36th central stem extension by C22 of C24,32,,C2^2.50C2^4,"64,237"
C22.53C24,39th central stem extension by C22 of C24,32,,C2^2.53C2^4,"64,240"
C22.56C24,42nd central stem extension by C22 of C24,32,,C2^2.56C2^4,"64,243"
C22.57C24,43rd central stem extension by C22 of C24,32,,C2^2.57C2^4,"64,244"
C22.M4(2),2nd non-split extension by C22 of M4(2) acting via M4(2)/C2×C4=C2,32,,C2^2.M4(2),"64,5"
Q8.Q8,The non-split extension by Q8 of Q8 acting via Q8/C4=C2,64,,Q8.Q8,"64,160"
C8.5Q8,4th non-split extension by C8 of Q8 acting via Q8/C4=C2,64,,C8.5Q8,"64,180"
C4.10D8,2nd non-split extension by C4 of D8 acting via D8/D4=C2,64,,C4.10D8,"64,13"
C4.6Q16,2nd non-split extension by C4 of Q16 acting via Q16/Q8=C2,64,,C4.6Q16,"64,14"
C2.Q32,1st central extension by C2 of Q32,64,,C2.Q32,"64,39"
C4.Q16,3rd non-split extension by C4 of Q16 acting via Q16/Q8=C2,64,,C4.Q16,"64,158"
C4.SD16,4th non-split extension by C4 of SD16 acting via SD16/C8=C2,64,,C4.SD16,"64,168"
C22.4Q16,1st central extension by C22 of Q16,64,,C2^2.4Q16,"64,21"
C42.2C22,2nd non-split extension by C42 of C22 acting faithfully,64,,C4^2.2C2^2,"64,11"
C22.7C42,2nd central extension by C22 of C42,64,,C2^2.7C4^2,"64,17"
C23.63C23,13rd central extension by C23 of C23,64,,C2^3.63C2^3,"64,68"
C23.65C23,15th central extension by C23 of C23,64,,C2^3.65C2^3,"64,70"
C23.67C23,17th central extension by C23 of C23,64,,C2^3.67C2^3,"64,72"
C23.78C23,4th central stem extension by C23 of C23,64,,C2^3.78C2^3,"64,76"
C23.81C23,7th central stem extension by C23 of C23,64,,C2^3.81C2^3,"64,79"
C23.83C23,9th central stem extension by C23 of C23,64,,C2^3.83C2^3,"64,81"
C23.84C23,10th central stem extension by C23 of C23,64,,C2^3.84C2^3,"64,82"
C42.30C22,30th non-split extension by C42 of C22 acting faithfully,64,,C4^2.30C2^2,"64,172"
C22.58C24,44th central stem extension by C22 of C24,64,,C2^2.58C2^4,"64,245"
C82,"Abelian group of type [8,8]",64,,C8^2,"64,2"
C43,"Abelian group of type [4,4,4]",64,,C4^3,"64,55"
C26,"Elementary abelian group of type [2,2,2,2,2,2]",64,,C2^6,"64,267"
C4×C16,"Abelian group of type [4,16]",64,,C4xC16,"64,26"
C2×C32,"Abelian group of type [2,32]",64,,C2xC32,"64,50"
C23×C8,"Abelian group of type [2,2,2,8]",64,,C2^3xC8,"64,246"
C24×C4,"Abelian group of type [2,2,2,2,4]",64,,C2^4xC4,"64,260"
C22×C16,"Abelian group of type [2,2,16]",64,,C2^2xC16,"64,183"
C22×C42,"Abelian group of type [2,2,4,4]",64,,C2^2xC4^2,"64,192"
C2×C4×C8,"Abelian group of type [2,4,8]",64,,C2xC4xC8,"64,83"
D42,Direct product of D4 and D4,16,,D4^2,"64,226"
C2×2+ 1+4,Direct product of C2 and 2+ 1+4,16,,"C2xES+(2,2)","64,264"
C8×D4,Direct product of C8 and D4,32,,C8xD4,"64,115"
C4×D8,Direct product of C4 and D8,32,,C4xD8,"64,118"
D4×Q8,Direct product of D4 and Q8,32,,D4xQ8,"64,230"
C2×D16,Direct product of C2 and D16,32,,C2xD16,"64,186"
C4×SD16,Direct product of C4 and SD16,32,,C4xSD16,"64,119"
C2×SD32,Direct product of C2 and SD32,32,,C2xSD32,"64,187"
C22×D8,Direct product of C22 and D8,32,,C2^2xD8,"64,250"
D4×C23,Direct product of C23 and D4,32,,D4xC2^3,"64,261"
C4×M4(2),Direct product of C4 and M4(2),32,,C4xM4(2),"64,85"
C2×M5(2),Direct product of C2 and M5(2),32,,C2xM5(2),"64,184"
C22×SD16,Direct product of C22 and SD16,32,,C2^2xSD16,"64,251"
C22×M4(2),Direct product of C22 and M4(2),32,,C2^2xM4(2),"64,247"
C2×2- 1+4,Direct product of C2 and 2- 1+4,32,,"C2xES-(2,2)","64,265"
Q82,Direct product of Q8 and Q8,64,,Q8^2,"64,239"
C8×Q8,Direct product of C8 and Q8,64,,C8xQ8,"64,126"
C4×Q16,Direct product of C4 and Q16,64,,C4xQ16,"64,120"
C2×Q32,Direct product of C2 and Q32,64,,C2xQ32,"64,188"
Q8×C23,Direct product of C23 and Q8,64,,Q8xC2^3,"64,262"
C22×Q16,Direct product of C22 and Q16,64,,C2^2xQ16,"64,252"
C2×C4≀C2,Direct product of C2 and C4≀C2,16,,C2xC4wrC2,"64,101"
C2×C23⋊C4,Direct product of C2 and C23⋊C4,16,,C2xC2^3:C4,"64,90"
C2×C8⋊C22,Direct product of C2 and C8⋊C22,16,,C2xC8:C2^2,"64,254"
C2×C4.D4,Direct product of C2 and C4.D4,16,,C2xC4.D4,"64,92"
C2×C22≀C2,Direct product of C2 and C22≀C2,16,,C2xC2^2wrC2,"64,202"
C2×C4×D4,Direct product of C2×C4 and D4,32,,C2xC4xD4,"64,196"
C4×C4○D4,Direct product of C4 and C4○D4,32,,C4xC4oD4,"64,198"
C2×C8○D4,Direct product of C2 and C8○D4,32,,C2xC8oD4,"64,248"
C2×C4○D8,Direct product of C2 and C4○D8,32,,C2xC4oD8,"64,253"
C2×C4⋊D4,Direct product of C2 and C4⋊D4,32,,C2xC4:D4,"64,203"
C2×D4⋊C4,Direct product of C2 and D4⋊C4,32,,C2xD4:C4,"64,95"
C2×C8.C4,Direct product of C2 and C8.C4,32,,C2xC8.C4,"64,110"
C2×C4⋊1D4,Direct product of C2 and C4⋊1D4,32,,C2xC4:1D4,"64,211"
C4×C22⋊C4,Direct product of C4 and C22⋊C4,32,,C4xC2^2:C4,"64,58"
C2×C22⋊C8,Direct product of C2 and C22⋊C8,32,,C2xC2^2:C8,"64,87"
C2×C22⋊Q8,Direct product of C2 and C22⋊Q8,32,,C2xC2^2:Q8,"64,204"
C2×C42⋊C2,Direct product of C2 and C42⋊C2,32,,C2xC4^2:C2,"64,195"
C2×C4.4D4,Direct product of C2 and C4.4D4,32,,C2xC4.4D4,"64,207"
C22×C4○D4,Direct product of C22 and C4○D4,32,,C2^2xC4oD4,"64,263"
C2×C8.C22,Direct product of C2 and C8.C22,32,,C2xC8.C2^2,"64,255"
C2×C42⋊2C2,Direct product of C2 and C42⋊2C2,32,,C2xC4^2:2C2,"64,209"
C2×C4.10D4,Direct product of C2 and C4.10D4,32,,C2xC4.10D4,"64,93"
C22×C22⋊C4,Direct product of C22 and C22⋊C4,32,,C2^2xC2^2:C4,"64,193"
C2×C22.D4,Direct product of C2 and C22.D4,32,,C2xC2^2.D4,"64,205"
C4×C4⋊C4,Direct product of C4 and C4⋊C4,64,,C4xC4:C4,"64,59"
C2×C4⋊C8,Direct product of C2 and C4⋊C8,64,,C2xC4:C8,"64,103"
C2×C4×Q8,Direct product of C2×C4 and Q8,64,,C2xC4xQ8,"64,197"
C2×C4⋊Q8,Direct product of C2 and C4⋊Q8,64,,C2xC4:Q8,"64,212"
C2×C8⋊C4,Direct product of C2 and C8⋊C4,64,,C2xC8:C4,"64,84"
C22×C4⋊C4,Direct product of C22 and C4⋊C4,64,,C2^2xC4:C4,"64,194"
C2×Q8⋊C4,Direct product of C2 and Q8⋊C4,64,,C2xQ8:C4,"64,96"
C2×C2.D8,Direct product of C2 and C2.D8,64,,C2xC2.D8,"64,107"
C2×C4.Q8,Direct product of C2 and C4.Q8,64,,C2xC4.Q8,"64,106"
C2×C2.C42,Direct product of C2 and C2.C42,64,,C2xC2.C4^2,"64,56"
C2×C42.C2,Direct product of C2 and C42.C2,64,,C2xC4^2.C2,"64,208"
